0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.011,0.0,0.011,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.043,0.011,0.0,0.021,0.0,0.0,0.0,0.011,0.011,0.011,0.011,0.011,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.011,0.011,0.0,0.032,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.011,0.0,0.021,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.021,0.0,0.032,0.0,0.011,0.011,0.0,0.021,0.0,0.011,0.0,0.011,0.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.021
0.0,0.019,0.0,0.0,0.019,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.019,0.01,0.01,0.01,0.0,0.019,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.019,0.01,0.029,0.0,0.019,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.019,0.0,0.01,0.0,0.0,0.0,0.01,0.029,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.019,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.029,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.019,0.0,0.0,0.0,0.0,0.01,0.019
0.021,0.011,0.0,0.011,0.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.021,0.021,0.0,0.011,0.0,0.011,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.032,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.011,0.011,0.0,0.0,0.021,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.021,0.011,0.0,0.011,0.0,0.0,0.011,0.011,0.011,0.0,0.021,0.021,0.053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.017,0.008,0.0,0.017,0.008,0.0,0.008,0.017,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.017,0.0,0.008,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.017,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.0,0.017,0.008,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.017,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.017,0.008,0.008,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.025,0.008,0.008,0.0,0.0,0.017,0.008,0.0,0.0,0.008,0.008,0.0,0.0,0.017,0.0,0.008,0.0,0.0,0.008,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.008,0.008,0.017,0.0,0.0,0.017,0.008,0.008,0.008,0.0,0.008,0.0,0.017,0.0,0.0,0.008,0.008,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.017,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.008,0.017,0.008,0.0,0.0,0.017,0.0,0.0,0.008,0.0,0.0,0.008,0.008,0.0,0.008,0.0,0.017,0.008,0.0,0.008,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.008,0.008,0.017,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.037,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.0,0.0,0.009,0.018,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.009,0.0,0.009,0.0,0.009,0.0,0.0,0.009,0.009,0.0,0.018,0.0,0.0,0.009,0.018,0.0,0.009,0.0,0.0,0.0,0.009,0.009,0.009,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.009,0.018,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.009,0.0,0.009,0.009,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.018,0.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0.009,0.0,0.018,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.018,0.009,0.0,0.009,0.0,0.0,0.0,0.009,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.009,0.009,0.0,0.018,0.0,0.009,0.0,0.009,0.009,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.018,0.009,0.0,0.0,0.0,0.018,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.009,0.009,0.018,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.018,0.0,0.0,0.0,0.009,0.009,0.009,0.0,0.009,0.0,0.009,0.0,0.009,0.0,0.018,0.0,0.0
0.0,0.0,0.0,0.009,0.0,0.009,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.017,0.0,0.009,0.009,0.009,0.0,0.017,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.009,0.009,0.017,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.009,0.009,0.0,0.0,0.0,0.009,0.009,0.0,0.034,0.009,0.009,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.017,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.017,0.009,0.009,0.009,0.009,0.017,0.0,0.0,0.0,0.0,0.009,0.009,0.009,0.009,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.009,0.0,0.017,0.009,0.0,0.009,0.0,0.0,0.0,0.009,0.0,0.009,0.017,0.0,0.017,0.0,0.009,0.009,0.0,0.009,0.009,0.009,0.017,0.0,0.009,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0.009,0.009,0.0,0.0,0.009,0.009,0.0,0.009,0.009,0.009,0.009,0.009,0.0,0.009,0.009,0.009,0.017,0.0,0.0,0.009,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.009,0.009,0.009
0.0,0.009,0.0,0.017,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.009,0.017,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.0,0.0,0.009,0.009,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.017,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.009,0.0,0.009,0.043,0.026,0.009,0.0,0.0,0.009,0.009,0.0,0.026,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.009,0.009,0.017,0.009,0.0,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.017,0.0,0.009,0.009,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.009,0.0,0.009,0.0,0.009,0.0,0.009,0.0,0.0,0.0,0.009,0.017,0.0,0.009,0.009,0.009,0.009,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.017,0.017,0.0,0.009,0.009,0.009,0.017,0.009,0.017,0.009,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.009,0.0,0.0,0.0,0.009,0.017,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.009,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0
0.009,0.0,0.019,0.009,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.009,0.019,0.0,0.0,0.0,0.009,0.009,0.019,0.019,0.009,0.0,0.0,0.009,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.019,0.009,0.009,0.0,0.009,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.009,0.0,0.009,0.0,0.019,0.0,0.0,0.0,0.0,0.009,0.028,0.009,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.019,0.009,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.009,0.009,0.019,0.019,0.0,0.0,0.0,0.009,0.009,0.0,0.009,0.0,0.009,0.009,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.009,0.0,0.009,0.009,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.019,0.0,0.009,0.0,0.009,0.0,0.009,0.0,0.019,0.0,0.019
0.019,0.0,0.009,0.009,0.019,0.0,0.0,0.0,0.019,0.019,0.0,0.009,0.0,0.0,0.019,0.0,0.0,0.0,0.028,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.009,0.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.019,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.028,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.009,0.019,0.028,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.009,0.009,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.009,0.0,0.0,0.009,0.009,0.009,0.0,0.0,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.009,0.019,0.009,0.0,0.0,0.0,0.019,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.009,0.009,0.0,0.0,0.019,0.009,0.009,0.009,0.0,0.0,0.0,0.019,0.019,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.0,0.009,0.0,0.019,0.019
0.019,0.009,0.009,0.009,0.009,0.009,0.0,0.0,0.009,0.0,0.009,0.009,0.0,0.009,0.028,0.0,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.019,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.019,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.009,0.009,0.0,0.009,0.009,0.0,0.0,0.009,0.009,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.019,0.009,0.009,0.0,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.009,0.009,0.0,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.019,0.019,0.0,0.009,0.019,0.009,0.009,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.009,0.009,0.0,0.019,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0.038,0.009,0.019,0.0,0.009,0.009,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.009,0.009,0.009,0.075
